21736425,Minister of Finance BC,PO-9516,152,CA-E,,,-1,,
21747943,Receiver General,PO-9518,14,CA-E,,,-1,,
21747943,Minister of Finance BC,PO-9518,15,CA-E,,,-1,,
21747945,Receiver General,PO-9519,14,CA-E,,,-1,,
21747945,Minister of Finance BC,PO-9519,15,CA-E,,,-1,,
21747947,Receiver General,PO-9520,14,CA-E,,,-1,,
21747947,Minister of Finance BC,PO-9520,15,CA-E,,,-1,,
21747950,Receiver General,PO-9521,14,CA-E,,,-1,,
21747950,Minister of Finance BC,PO-9521,15,CA-E,,,-1,,
21747952,Receiver General,PO-9522,14,CA-E,,,-1,,
21747952,Minister of Finance BC,PO-9522,15,CA-E,,,-1,,
21812976,,PO-9523,1,Consulting & Contract Services,,1,8400,8/17/2015,
21814017,CUS-17000447 BodyPower Sports Plc (T.A. Fitness Superstore),PO-9524,1,8000864,,1,360,,
21814017,CUS-17000447 BodyPower Sports Plc (T.A. Fitness Superstore),PO-9524,2,8000865,,2,180,,
21814017,CUS-17000447 BodyPower Sports Plc (T.A. Fitness Superstore),PO-9524,3,004-8551,,3,4,,
21814017,CUS-17000447 BodyPower Sports Plc (T.A. Fitness Superstore),PO-9524,4,004-8546,,4,24,,
21814017,CUS-17000447 BodyPower Sports Plc (T.A. Fitness Superstore),PO-9524,5,002-2070,,5,8,,
21814017,CUS-17000447 BodyPower Sports Plc (T.A. Fitness Superstore),PO-9524,6,002-2072,,6,8,,
21814017,CUS-17000447 BodyPower Sports Plc (T.A. Fitness Superstore),PO-9524,7,002-2069,,7,8,,
21814017,CUS-17000447 BodyPower Sports Plc (T.A. Fitness Superstore),PO-9524,8,002-2071,,8,12,,
21814017,CUS-17000447 BodyPower Sports Plc (T.A. Fitness Superstore),PO-9524,9,002-2073,,9,12,,
21814017,CUS-17000447 BodyPower Sports Plc (T.A. Fitness Superstore),PO-9524,10,004-8520,,17,10,,
21814017,CUS-17000447 BodyPower Sports Plc (T.A. Fitness Superstore),PO-9524,11,004-8543,,18,5,,
21814017,CUS-17000447 BodyPower Sports Plc (T.A. Fitness Superstore),PO-9524,12,000-5020,,19,8,,
21814017,CUS-17000447 BodyPower Sports Plc (T.A. Fitness Superstore),PO-9524,13,000-5022,,20,8,,
21814017,CUS-17000447 BodyPower Sports Plc (T.A. Fitness Superstore),PO-9524,14,000-5024,,21,4,,
21814017,CUS-17000447 BodyPower Sports Plc (T.A. Fitness Superstore),PO-9524,15,000-5026,,22,4,,
21814017,CUS-17000447 BodyPower Sports Plc (T.A. Fitness Superstore),PO-9524,16,000-5028,,23,4,,
21817290,,PO-9525,1,Pallets,,1,600,8/17/2015,
21817393,,PO-9526,1,Pallets,,1,200,8/17/2015,
21817393,,PO-9526,2,Pallets,,2,250,8/17/2015,
21817808,,PO-9527,1,Cartons,,1,1,8/17/2015,
21817808,,PO-9527,2,Cartons,,2,4,8/17/2015,
21817808,,PO-9527,3,Packaging Supplies,,3,2,8/17/2015,
21817808,,PO-9527,4,Packaging Supplies,,4,3,8/17/2015,
21817808,,PO-9527,5,Packaging Supplies,,5,1,8/17/2015,
21817808,,PO-9527,6,Packaging Supplies,,6,2,8/17/2015,
21817808,,PO-9527,7,Packaging Supplies,,7,3,8/17/2015,
21817808,,PO-9527,8,Packaging Supplies,,8,2,8/17/2015,
21817808,,PO-9527,9,Repairs & Maintenance,,9,2,8/17/2015,
21817808,,PO-9527,10,Repairs & Maintenance,,10,1,8/17/2015,
21817808,,PO-9527,11,Repairs & Maintenance,,11,1,8/17/2015,
21818325,,PO-9528,1,Office Supplies,,1,1,8/17/2015,
21819446,Receiver General,PO-9529,304,CA-E,,,-1,,
21819446,Minister of Finance BC,PO-9529,305,CA-E,,,-1,,
21826543,CUS-19660340 The Sports Authority Import,PO-9531,1,100327,,1,216,,
21828967,Receiver General,PO-9532,151,CA-E,,,-1,,
21828967,Minister of Finance BC,PO-9532,152,CA-E,,,-1,,
21828975,Receiver General,PO-9533,14,CA-E,,,-1,,
21828975,Minister of Finance BC,PO-9533,15,CA-E,,,-1,,
21854292,,PO-9535,1,100300,In Transit,1,1187,11/18/2015,10/21/2015
21854293,,PO-9536,1,100300,,1,1187,12/4/2015,10/31/2015
21854294,,PO-9537,1,100300,,1,1187,12/27/2015,
21854295,,PO-9538,1,100300,,1,1187,12/10/2015,
21854296,,PO-9539,1,100340,,1,437,12/4/2015,10/31/2015
21855425,,PO-9540,1,Tooling/NCA,,1,620,12/31/2015,
21855425,,PO-9540,2,Tooling/NCA,,2,250,12/31/2015,
21859866,,PO-9541,4,12775,,4,2,8/22/2015,
21859866,Receiver General,PO-9541,148,CA-E,,,-1,,
21859866,Minister of Finance BC,PO-9541,149,CA-E,,,-1,,
21862509,Receiver General,PO-9542,49,CA-E,,,-1,,
21862509,Minister of Finance BC,PO-9542,50,CA-E,,,-1,,
21863740,,PO-9543,1,Translation,,1,1,8/18/2015,
21886332,,PO-9544,1,CARTONS_CN,,1,2,10/18/2015,
21886332,,PO-9544,2,CARTONS_CN,,2,45,10/18/2015,
21886332,,PO-9544,3,CARTONS_CN,,3,12,10/18/2015,
21886332,,PO-9544,4,CARTONS_CN,,4,5,10/18/2015,
21889433,,PO-9545,1,8007401,,1,133,12/28/2015,
21889433,,PO-9545,2,8007402,,2,133,12/28/2015,
21889433,,PO-9545,3,CARTONS_CN,,3,2,12/28/2015,
21889434,,PO-9546,1,8007401,,1,133,12/28/2015,
21889434,,PO-9546,2,8007402,,2,133,12/28/2015,
21889434,,PO-9546,3,CARTONS_CN,,3,2,12/28/2015,
21889435,,PO-9547,1,8007401,,1,133,12/28/2015,
21889435,,PO-9547,2,8007402,,2,133,12/28/2015,
21889435,,PO-9547,3,CARTONS_CN,,3,2,12/28/2015,
21889436,,PO-9548,1,8007401,,1,133,3/1/2016,
21889436,,PO-9548,2,8007402,,2,133,3/1/2016,
21889436,,PO-9548,3,CARTONS_CN,,3,2,3/1/2016,
21889437,,PO-9549,1,8007401,,1,133,12/20/2015,
21889437,,PO-9549,2,8007402,,2,133,12/20/2015,
21889437,,PO-9549,3,CARTONS_CN,,3,2,12/20/2015,
21889438,,PO-9550,1,8007401,,1,133,12/20/2015,
21889438,,PO-9550,2,8007402,,2,133,12/20/2015,
21889438,,PO-9550,3,CARTONS_CN,,3,2,12/20/2015,
21889439,,PO-9551,1,8007401,,1,133,12/20/2015,
21889439,,PO-9551,2,8007402,,2,133,12/20/2015,
21889439,,PO-9551,3,CARTONS_CN,,3,2,12/20/2015,
21889440,,PO-9552,1,8007401,,1,133,1/5/2016,
21889440,,PO-9552,2,8007402,,2,133,1/5/2016,
21889440,,PO-9552,3,CARTONS_CN,,3,2,1/5/2016,
21889441,,PO-9553,1,8007401,,1,133,1/5/2016,
21889441,,PO-9553,2,8007402,,2,133,1/5/2016,
21889441,,PO-9553,3,CARTONS_CN,,3,2,1/5/2016,
21889442,,PO-9554,1,8007401,,1,133,1/5/2016,
21889442,,PO-9554,2,8007402,,2,133,1/5/2016,
21889442,,PO-9554,3,CARTONS_CN,,3,2,1/5/2016,
21889443,,PO-9555,1,8007401,,1,133,1/5/2016,
21889443,,PO-9555,2,8007402,,2,133,1/5/2016,
21889443,,PO-9555,3,CARTONS_CN,,3,2,1/5/2016,
21889444,,PO-9556,1,8007401,,1,133,1/12/2016,
21889444,,PO-9556,2,8007402,,2,133,1/12/2016,
21889444,,PO-9556,3,CARTONS_CN,,3,2,1/12/2016,
21889445,,PO-9557,1,8007401,,1,133,1/12/2016,
21889445,,PO-9557,2,8007402,,2,133,1/12/2016,
21889445,,PO-9557,3,CARTONS_CN,,3,2,1/12/2016,
21889446,,PO-9558,1,8007401,,1,133,1/12/2016,
21889446,,PO-9558,2,8007402,,2,133,1/12/2016,
21889446,,PO-9558,3,CARTONS_CN,,3,2,1/12/2016,
21889547,,PO-9559,1,8007401,,1,133,1/12/2016,
21889547,,PO-9559,2,8007402,,2,133,1/12/2016,
21889547,,PO-9559,3,CARTONS_CN,,3,2,1/12/2016,
21889548,,PO-9560,1,8007401,,1,133,1/12/2016,
21889548,,PO-9560,2,8007402,,2,133,1/12/2016,
21889548,,PO-9560,3,CARTONS_CN,,3,2,1/12/2016,
21889549,,PO-9561,1,8007401,,1,133,12/27/2015,
21889549,,PO-9561,2,8007402,,2,133,12/27/2015,
21889549,,PO-9561,3,CARTONS_CN,,3,2,12/27/2015,
21889550,,PO-9562,1,8007401,,1,133,12/27/2015,
21889550,,PO-9562,2,8007402,,2,133,12/27/2015,
21889550,,PO-9562,3,CARTONS_CN,,3,2,12/27/2015,
21889551,,PO-9563,1,8007401,,1,133,12/27/2015,
21889551,,PO-9563,2,8007402,,2,133,12/27/2015,
21889551,,PO-9563,3,CARTONS_CN,,3,2,12/27/2015,
21889552,,PO-9564,3,CARTONS_CN,,3,2,1/19/2016,
21889553,,PO-9565,3,CARTONS_CN,,3,2,1/19/2016,
21889554,,PO-9566,3,CARTONS_CN,,3,2,1/19/2016,
21889555,,PO-9567,1,8007401,,1,133,1/19/2016,
21889555,,PO-9567,2,8007402,,2,133,1/19/2016,
21889555,,PO-9567,3,CARTONS_CN,,3,2,1/19/2016,
21889556,,PO-9568,1,8007401,,1,133,1/19/2016,
21889556,,PO-9568,2,8007402,,2,133,1/19/2016,
21889556,,PO-9568,3,CARTONS_CN,,3,2,1/19/2016,
21889557,,PO-9569,1,8007401,,1,133,1/19/2016,
21889557,,PO-9569,2,8007402,,2,133,1/19/2016,
21889557,,PO-9569,3,CARTONS_CN,,3,2,1/19/2016,
21889558,,PO-9570,1,8007401,,1,133,1/26/2016,
21889558,,PO-9570,2,8007402,,2,133,1/26/2016,
21889558,,PO-9570,3,CARTONS_CN,,3,2,1/26/2016,
21889559,,PO-9571,1,8007401,,1,133,1/26/2016,
21889559,,PO-9571,2,8007402,,2,133,1/26/2016,
21889559,,PO-9571,3,CARTONS_CN,,3,2,1/26/2016,
21889560,,PO-9572,1,8007401,,1,133,1/26/2016,
21889560,,PO-9572,2,8007402,,2,133,1/26/2016,
21889560,,PO-9572,3,CARTONS_CN,,3,2,1/26/2016,
21889661,,PO-9573,1,8007401,,1,133,1/11/2016,
21889661,,PO-9573,2,8007402,,2,133,1/11/2016,
21889661,,PO-9573,3,CARTONS_CN,,3,2,1/11/2016,
21889662,,PO-9574,1,8007401,,1,133,1/11/2016,
21889662,,PO-9574,2,8007402,,2,133,1/11/2016,
21889662,,PO-9574,3,CARTONS_CN,,3,2,1/11/2016,
21889663,,PO-9575,1,8007401,,1,133,1/11/2016,
21889663,,PO-9575,2,8007402,,2,133,1/11/2016,
21889663,,PO-9575,3,CARTONS_CN,,3,2,1/11/2016,
21889764,,PO-9576,1,8007401,,1,133,2/3/2016,
21889764,,PO-9576,2,8007402,,2,133,2/3/2016,
21889764,,PO-9576,3,CARTONS_CN,,3,2,2/3/2016,
21889765,,PO-9577,1,8007401,,1,133,2/3/2016,
21889765,,PO-9577,2,8007402,,2,133,2/3/2016,
21889765,,PO-9577,3,CARTONS_CN,,3,2,2/3/2016,
21889766,,PO-9578,1,8007043,,1,77,12/28/2015,
21889766,,PO-9578,2,8006989,,2,77,12/28/2015,
21889766,,PO-9578,3,CARTONS_CN,,3,1,12/28/2015,
21889767,,PO-9579,1,8007043,,1,77,12/28/2015,
21889767,,PO-9579,2,8006989,,2,77,12/28/2015,
21889767,,PO-9579,3,CARTONS_CN,,3,1,12/28/2015,
21889768,,PO-9580,1,8007043,,1,77,12/20/2015,
21889768,,PO-9580,2,8006989,,2,77,12/20/2015,
21889768,,PO-9580,3,CARTONS_CN,,3,1,12/20/2015,
21889769,,PO-9581,1,8007043,,1,77,12/20/2015,
21889769,,PO-9581,2,8006989,,2,77,12/20/2015,
21889769,,PO-9581,3,CARTONS_CN,,3,1,12/20/2015,
21889770,,PO-9582,1,8007043,,1,77,12/20/2015,
21889770,,PO-9582,2,8006989,,2,77,12/20/2015,
21889770,,PO-9582,3,CARTONS_CN,,3,1,12/20/2015,
21889771,,PO-9583,1,8007043,,1,77,12/20/2015,
21889771,,PO-9583,2,8006989,,2,77,12/20/2015,
21889771,,PO-9583,3,CARTONS_CN,,3,1,12/20/2015,
21889772,,PO-9584,1,8007043,,1,77,1/12/2016,
21889772,,PO-9584,2,8006989,,2,77,1/12/2016,
21889772,,PO-9584,3,CARTONS_CN,,3,1,1/12/2016,
21889773,,PO-9585,1,8007043,,1,77,1/12/2016,
21889773,,PO-9585,2,8006989,,2,77,1/12/2016,
21889773,,PO-9585,3,CARTONS_CN,,3,1,1/12/2016,
21889774,,PO-9586,1,8007043,,1,77,12/27/2015,
21889774,,PO-9586,2,8006989,,2,77,12/27/2015,
21889774,,PO-9586,3,CARTONS_CN,,3,1,12/27/2015,
21889875,,PO-9587,1,8007043,,1,77,12/27/2015,
21889875,,PO-9587,2,8006989,,2,77,12/27/2015,
21889875,,PO-9587,3,CARTONS_CN,,3,1,12/27/2015,
21889876,,PO-9588,1,8007043,,1,77,1/10/2016,
21889876,,PO-9588,2,8006989,,2,77,1/10/2016,
21889876,,PO-9588,3,CARTONS_CN,,3,1,1/10/2016,
21889877,,PO-9589,1,8007043,,1,77,1/10/2016,
21889877,,PO-9589,2,8006989,,2,77,1/10/2016,
21889877,,PO-9589,3,CARTONS_CN,,3,1,1/10/2016,
21890078,,PO-9590,1,8007043,,1,77,1/10/2016,
21890078,,PO-9590,2,8006989,,2,77,1/10/2016,
21890078,,PO-9590,3,CARTONS_CN,,3,1,1/10/2016,
21890079,,PO-9591,3,CARTONS_CN,,3,1,1/19/2016,
21890080,,PO-9592,3,CARTONS_CN,,3,1,1/19/2016,
21890081,,PO-9593,1,8007043,,1,77,1/19/2016,
21890081,,PO-9593,2,8006989,,2,77,1/19/2016,
21890081,,PO-9593,3,CARTONS_CN,,3,1,1/19/2016,
21890082,,PO-9594,1,8007043,,1,77,1/19/2016,
21890082,,PO-9594,2,8006989,,2,77,1/19/2016,
21890082,,PO-9594,3,CARTONS_CN,,3,1,1/19/2016,
21890083,,PO-9595,1,8007043,,1,77,1/19/2016,
21890083,,PO-9595,2,8006989,,2,77,1/19/2016,
21890083,,PO-9595,3,CARTONS_CN,,3,1,1/19/2016,
21890084,,PO-9596,1,8007043,,1,77,3/1/2016,
21890084,,PO-9596,2,8006989,,2,77,3/1/2016,
21890084,,PO-9596,3,CARTONS_CN,,3,1,3/1/2016,
21890085,,PO-9597,1,8007043,,1,77,3/1/2016,
21890085,,PO-9597,2,8006989,,2,77,3/1/2016,
21890085,,PO-9597,3,CARTONS_CN,,3,1,3/1/2016,
21890086,,PO-9598,1,8007043,,1,77,1/26/2016,
21890086,,PO-9598,2,8006989,,2,77,1/26/2016,
21890086,,PO-9598,3,CARTONS_CN,,3,1,1/26/2016,
21890087,,PO-9599,1,8007043,,1,77,2/3/2016,
21890087,,PO-9599,2,8006989,,2,77,2/3/2016,
21890087,,PO-9599,3,CARTONS_CN,,3,1,2/3/2016,
21890088,,PO-9600,3,CARTONS_CN,,3,1,2/3/2016,
21890089,,PO-9601,3,CARTONS_CN,,3,1,2/3/2016,
21890090,,PO-9602,1,8007043,,1,77,1/19/2016,
21890090,,PO-9602,2,8006989,,2,77,1/19/2016,
21890090,,PO-9602,3,CARTONS_CN,,3,1,1/19/2016,
21902716,,PO-9603,1,Prototypes - PD,,1,1,8/19/2015,
21911466,Receiver General,PO-9604,253,CA-E,,,-1,,
21911466,Minister of Finance BC,PO-9604,254,CA-E,,,-1,,
21917375,Receiver General,PO-9605,22,CA-E,,,-1,,
21917375,Minister of Finance BC,PO-9605,23,CA-E,,,-1,,
21919515,Receiver General,PO-9606,116,CA-E,,,-1,,
21919515,Minister of Finance BC,PO-9606,117,CA-E,,,-1,,
21919644,Receiver General,PO-9607,168,CA-E,,,-1,,
21919644,Minister of Finance BC,PO-9607,169,CA-E,,,-1,,
21945922,CUS-17002833 SEARS ROEBUCK and CO. - Import,PO-9608,1,100338,,1,328,,
21947596,,PO-9609,1,100182,,1,372,12/26/2015,
21947597,,PO-9610,1,100182,,1,372,12/26/2015,
21947598,,PO-9611,1,100182,,1,372,12/26/2015,
21947599,,PO-9612,1,100182,,1,372,12/26/2015,
21947600,,PO-9613,1,100182,,1,372,12/26/2015,
21947601,,PO-9614,1,100182,,1,372,12/26/2015,
21947605,,PO-9615,1,100182,,1,372,1/17/2016,
21947606,,PO-9616,1,100182,,1,372,1/17/2016,
21947607,,PO-9617,1,100182,,1,372,1/17/2016,
21947809,,PO-9618,1,100182,,1,372,1/17/2016,
21947910,,PO-9619,1,100182,,1,372,1/17/2016,
21947913,,PO-9620,1,100182,,1,372,1/22/2016,
21947916,,PO-9621,1,100182,,1,372,1/23/2016,
21947917,,PO-9622,1,100182,,1,372,1/23/2016,
21947919,,PO-9623,1,100182,,1,372,1/23/2016,
21951171,Receiver General,PO-9624,112,CA-E,,,-1,,
21951171,Minister of Finance BC,PO-9624,113,CA-E,,,-1,,
21955608,,PO-9625,1,Product Development,,1,1025.25,12/30/2015,
21956657,CUS-19818549 NRG fitness systems,PO-9626,1,8006447,,1,53,,
21956657,CUS-19818549 NRG fitness systems,PO-9626,2,8006444,,2,53,,
21956657,CUS-19818549 NRG fitness systems,PO-9626,3,8006444,,3,1,,
21956657,CUS-19818549 NRG fitness systems,PO-9626,4,8006063,,4,4,,
21956657,CUS-19818549 NRG fitness systems,PO-9626,5,8004600,,5,6,,
21956657,CUS-19818549 NRG fitness systems,PO-9626,6,8002511,,6,4,,
21956657,CUS-19818549 NRG fitness systems,PO-9626,7,8002458,,7,3,,
21956657,CUS-19818549 NRG fitness systems,PO-9626,8,8004593,,8,2,,
21956657,CUS-19818549 NRG fitness systems,PO-9626,9,8004547,,9,2,,
21956657,CUS-19818549 NRG fitness systems,PO-9626,10,8003440,,10,2,,
21956657,CUS-19818549 NRG fitness systems,PO-9626,11,8004277,,11,4,,
21956657,CUS-19818549 NRG fitness systems,PO-9626,12,8004275,,12,6,,
21956657,CUS-19818549 NRG fitness systems,PO-9626,13,8004550,,13,6,,
21956657,CUS-19818549 NRG fitness systems,PO-9626,14,8002604,,14,7,,
21956657,CUS-19818549 NRG fitness systems,PO-9626,15,8004598,,15,3,,
21956657,CUS-19818549 NRG fitness systems,PO-9626,16,8004552,,16,2,,
21956657,CUS-19818549 NRG fitness systems,PO-9626,17,8004551,,17,2,,
21956657,CUS-19818549 NRG fitness systems,PO-9626,18,8003598,,18,6,,
21956657,CUS-19818549 NRG fitness systems,PO-9626,19,8004642,,19,6,,
21956657,CUS-19818549 NRG fitness systems,PO-9626,20,8004601,,20,7,,
21956657,CUS-19818549 NRG fitness systems,PO-9626,21,8004562,,21,2,,
21956657,CUS-19818549 NRG fitness systems,PO-9626,22,8004555,,22,5,,
21956657,CUS-19818549 NRG fitness systems,PO-9626,23,8004558,,23,5,,
21956657,CUS-19818549 NRG fitness systems,PO-9626,24,8004557,,24,6,,
21956657,CUS-19818549 NRG fitness systems,PO-9626,25,8003600,,25,7,,
21956657,CUS-19818549 NRG fitness systems,PO-9626,26,8003610,,26,6,,
21956657,,PO-9626,27,Supplier Freight Surcharge,,27,53,8/20/2015,
21960333,CUS-19818549 NRG fitness systems,PO-9628,1,8003892,,1,8,,
21960433,,PO-9629,1,Prepaid Marketing Expenses,,1,3000,8/20/2015,
21963329,Receiver General,PO-9630,14,CA-E,,,-1,,
21963329,Minister of Finance BC,PO-9630,15,CA-E,,,-1,,
21964347,,PO-9631,1,100328,,1,488,12/20/2015,
21964548,,PO-9632,1,100329,,1,328,12/20/2015,
21965051,,PO-9633,1,003-9067,,1,479,12/20/2015,
21965051,,PO-9633,2,003-9069,,2,224,12/20/2015,
21965252,,PO-9634,1,003-9069,,1,224,12/5/2015,
21965252,,PO-9634,2,003-9067,,2,479,12/5/2015,
21965453,,PO-9635,1,100443,,1,228,1/4/2016,
21965455,,PO-9636,1,140004,,1,537,12/20/2015,
21965656,,PO-9637,1,8001415,In Transit,1,168,11/20/2015,10/20/2015
21965656,,PO-9637,2,8001416,In Transit,2,168,11/20/2015,10/20/2015
21965656,,PO-9637,3,8001417,In Transit,3,168,11/20/2015,10/20/2015
21965656,,PO-9637,4,CARTONS_CN,In Transit,4,2,11/20/2015,10/20/2015
21965656,,PO-9637,5,Supplier Freight Surcharge,,5,1,8/20/2015,
21965758,,PO-9638,1,8001415,In Transit,1,168,11/20/2015,10/20/2015
21965758,,PO-9638,2,8001416,In Transit,2,168,11/20/2015,10/20/2015
21965758,,PO-9638,3,8001417,In Transit,3,168,11/20/2015,10/20/2015
21965758,,PO-9638,4,CARTONS_CN,In Transit,4,2,11/20/2015,10/20/2015
21965760,,PO-9639,1,8001415,In Transit,1,168,11/20/2015,10/20/2015
21965760,,PO-9639,2,8001416,In Transit,2,168,11/20/2015,10/20/2015
21965760,,PO-9639,3,8001417,In Transit,3,168,11/20/2015,10/20/2015
21965760,,PO-9639,4,CARTONS_CN,In Transit,4,2,11/20/2015,10/20/2015
21965761,,PO-9640,1,002-1181,,1,64,12/20/2015,
21965761,,PO-9640,2,002-1182,,2,64,12/20/2015,
21965761,,PO-9640,3,000-5843,,3,64,12/20/2015,
21965761,,PO-9640,4,000-5844,,4,64,12/20/2015,
21965761,,PO-9640,5,CARTONS_CN,,5,1,12/20/2015,
21965862,,PO-9641,1,002-1181,,1,64,12/20/2015,
21965862,,PO-9641,2,002-1182,,2,64,12/20/2015,
21965862,,PO-9641,3,000-5843,,3,64,12/20/2015,
21965862,,PO-9641,4,000-5844,,4,64,12/20/2015,
21965862,,PO-9641,5,CARTONS_CN,,5,1,12/20/2015,
21965863,,PO-9642,1,002-1181,,1,64,12/27/2015,
21965863,,PO-9642,2,002-1182,,2,64,12/27/2015,
21965863,,PO-9642,3,000-5843,,3,64,12/27/2015,
21965863,,PO-9642,4,000-5844,,4,64,12/27/2015,
21965863,,PO-9642,5,CARTONS_CN,,5,1,12/27/2015,
21965964,,PO-9643,1,100142,In Transit,1,225,11/20/2015,10/20/2015
21966066,,PO-9644,1,100458,,1,135,12/20/2015,
21966167,,PO-9645,1,100141,In Transit,1,263,11/11/2015,10/18/2015
21966168,,PO-9646,1,100141,In Transit,1,263,11/11/2015,10/18/2015
21966169,,PO-9647,1,100141,In Transit,1,263,11/11/2015,10/18/2015
21966170,,PO-9648,1,100141,In Transit,1,263,11/11/2015,10/18/2015
21966173,,PO-9649,1,100141,,1,263,12/20/2015,
21966174,,PO-9650,1,100141,,1,263,12/21/2015,10/30/2015
21966175,,PO-9651,1,100141,,1,263,12/21/2015,10/30/2015
21966176,,PO-9652,1,001-7476,,1,50,12/5/2015,
21966877,,PO-9653,1,100393,In Transit,1,141,11/13/2015,10/11/2015
21966878,,PO-9654,1,100393,In Transit,1,141,11/13/2015,10/11/2015
21966879,,PO-9655,1,100393,In Transit,1,141,11/13/2015,10/11/2015
21966880,,PO-9656,1,100393,In Transit,1,141,11/13/2015,10/11/2015
21966881,,PO-9657,1,100393,In Transit,1,141,11/13/2015,10/11/2015
21966882,,PO-9658,1,100393,In Transit,1,141,11/13/2015,10/11/2015
21966983,,PO-9659,1,100393,,1,141,12/21/2015,
21966984,,PO-9660,1,100393,,1,141,12/21/2015,
21966985,,PO-9661,1,100393,,1,141,12/21/2015,
21966986,,PO-9662,1,100393,,1,141,12/27/2015,
21967087,,PO-9663,1,100393,,1,141,12/27/2015,
21967088,,PO-9664,1,100393,,1,141,12/27/2015,
21967089,,PO-9665,1,100419,In Transit,1,141,11/16/2015,10/21/2015
21967090,,PO-9666,1,100420,In Transit,1,128,11/16/2015,10/21/2015
21967091,,PO-9667,1,100361,In Transit,1,353,11/25/2015,10/27/2015
21967193,,PO-9668,1,100338,In Transit,1,164,11/25/2015,10/27/2015
21967194,,PO-9669,1,100338,In Transit,1,164,11/25/2015,10/27/2015
21967195,,PO-9670,1,100338,In Transit,1,164,11/25/2015,10/27/2015
21967296,,PO-9671,1,100338,In Transit,1,164,11/25/2015,10/27/2015
21967297,,PO-9672,1,100338,In Transit,1,164,11/15/2015,10/25/2015
21967298,,PO-9673,1,100338,,1,164,12/6/2015,
21967299,,PO-9674,1,100338,,1,164,12/6/2015,
21967300,,PO-9675,1,100338,,1,164,12/27/2015,
21967301,,PO-9676,1,100338,,1,164,11/23/2015,10/28/2015
21967302,,PO-9677,1,100338,,1,164,11/23/2015,10/28/2015
21967405,,PO-9678,1,100364,In Transit,1,164,11/16/2015,10/21/2015
21967606,,PO-9679,1,100385,In Transit,1,164,11/16/2015,10/21/2015
21967607,,PO-9680,1,100250,In Transit,1,224,11/25/2015,10/27/2015
21967608,,PO-9681,1,100250,In Transit,1,224,11/25/2015,10/27/2015
21967609,,PO-9682,1,100250,,1,224,12/21/2015,
21967610,,PO-9683,1,100250,,1,224,12/21/2015,
21967712,,PO-9684,1,100354,In Transit,1,108,11/18/2015,10/19/2015
21967713,,PO-9685,1,100354,In Transit,1,108,11/18/2015,10/19/2015
21967714,,PO-9686,1,100354,In Transit,1,108,11/18/2015,10/19/2015
21967815,,PO-9687,1,100354,In Transit,1,108,11/18/2015,10/19/2015
21967816,,PO-9688,1,100354,In Transit,1,108,11/18/2015,10/19/2015
21967817,,PO-9689,1,100354,,1,108,12/6/2015,
21967819,,PO-9690,1,100354,,1,108,12/6/2015,
21967820,,PO-9691,1,100354,,1,108,12/13/2015,
21967821,,PO-9692,1,100354,,1,108,12/6/2015,
21967822,,PO-9693,1,100367,In Transit,1,108,11/25/2015,10/27/2015
21967823,,PO-9694,1,100367,In Transit,1,108,11/16/2015,10/21/2015
21967824,,PO-9695,1,100367,In Transit,1,108,11/16/2015,10/21/2015
21967825,,PO-9696,1,100449,In Transit,1,108,11/15/2015,10/25/2015
21967826,,PO-9697,1,100449,In Transit,1,108,11/16/2015,10/21/2015
21967827,,PO-9698,1,100455,In Transit,1,108,11/25/2015,10/27/2015
21967828,,PO-9699,1,100455,In Transit,1,108,11/25/2015,10/27/2015
21978850,Receiver General,PO-9700,11,CA-E,,,-1,,
21978850,Minister of Finance BC,PO-9700,12,CA-E,,,-1,,
21978853,Receiver General,PO-9701,10,CA-E,,,-1,,
21978853,Minister of Finance BC,PO-9701,11,CA-E,,,-1,,
21978961,Receiver General,PO-9702,12,CA-E,,,-1,,
21978961,Minister of Finance BC,PO-9702,13,CA-E,,,-1,,
21979065,Receiver General,PO-9703,9,CA-E,,,-1,,
21979065,Minister of Finance BC,PO-9703,10,CA-E,,,-1,,
21979066,Receiver General,PO-9704,10,CA-E,,,-1,,
21979066,Minister of Finance BC,PO-9704,11,CA-E,,,-1,,
21983918,,PO-9705,1,Consulting & Contract Services,,1,27625,8/21/2015,
21985510,,PO-9706,1,SAMPLES - ALL DEPARTMENTS,,1,50,9/15/2015,
21986236,Receiver General,PO-9713,15,CA-E,,,-1,,
21986236,Minister of Finance BC,PO-9713,16,CA-E,,,-1,,
21986237,Receiver General,PO-9714,15,CA-E,,,-1,,
21986237,Minister of Finance BC,PO-9714,16,CA-E,,,-1,,
21986238,Receiver General,PO-9715,15,CA-E,,,-1,,
21986238,Minister of Finance BC,PO-9715,16,CA-E,,,-1,,
21986240,Receiver General,PO-9717,20,CA-E,,,-1,,
21986240,Minister of Finance BC,PO-9717,21,CA-E,,,-1,,
21986242,Receiver General,PO-9719,15,CA-E,,,-1,,
21986242,Minister of Finance BC,PO-9719,16,CA-E,,,-1,,
21986243,Receiver General,PO-9720,15,CA-E,,,-1,,
21986243,Minister of Finance BC,PO-9720,16,CA-E,,,-1,,
21986245,,PO-9722,1,000-2336,,1,5,8/21/2015,
21986245,,PO-9722,2,000-2338,,1,5,8/21/2015,
21986245,,PO-9722,3,000-3332,,1,5,8/21/2015,
21986245,,PO-9722,4,000-3657,,1,5,8/21/2015,
