Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,8/4/2014,8/7/2014,2,2998.00
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,8/4/2014,8/7/2014,1,2999.00
Bowflex Home Gyms,Online Search,CAM37109 dosbigsl3,Web,8/4/2014,8/7/2014,1,2899.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,8/4/2014,8/7/2014,2,3518.00
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,8/4/2014,8/7/2014,2,1848.00
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,8/4/2014,8/8/2014,2,1348.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,8/4/2014,8/8/2014,2,39.96
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,8/4/2014,8/8/2014,1,1768.99
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,8/4/2014,8/8/2014,2,3199.26
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,8/4/2014,8/8/2014,4,8536.00
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,8/4/2014,8/8/2014,1,549.00
Bowflex Home Gyms,Electronic - Short Form,CAM4210 SAWWEBBF_BFX,Call Center Internal,8/4/2014,8/9/2014,1,1499.00
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,8/4/2014,8/9/2014,1,2899.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,8/4/2014,8/9/2014,1,2899.00
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,8/4/2014,8/9/2014,1,2899.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,8/4/2014,8/9/2014,3,5065.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,8/4/2014,8/10/2014,2,4398.00
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,8/4/2014,8/10/2014,1,16.99
Bowflex Home Gyms,Online Search,CAM37434 dosg2gsl29,Web,8/4/2014,8/10/2014,1,2899.00
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,8/4/2014,8/10/2014,1,1499.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,8/4/2014,8/10/2014,1,1499.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,8/11/2014,8/11/2014,3,5897.00
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,8/11/2014,8/11/2014,2,2998.00
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,8/11/2014,8/11/2014,1,1049.00
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,8/11/2014,8/11/2014,1,2899.00
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,8/11/2014,8/11/2014,2,2998.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,8/11/2014,8/11/2014,1,2984.60
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,8/11/2014,8/12/2014,1,999.00
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,8/11/2014,8/12/2014,1,2899.00
Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,8/11/2014,8/12/2014,2,36.97
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,8/11/2014,8/12/2014,1,1499.00
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,8/11/2014,8/12/2014,1,3198.99
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,8/11/2014,8/12/2014,1,2899.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,8/11/2014,8/12/2014,4,7596.00
Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,8/11/2014,8/13/2014,1,324.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,8/11/2014,8/13/2014,2,4697.99
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,8/11/2014,8/13/2014,1,1499.00
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,8/11/2014,8/13/2014,1,1499.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,8/11/2014,8/13/2014,2,2998.00
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,8/11/2014,8/13/2014,1,1499.00
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,8/11/2014,8/14/2014,1,1499.00
Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,8/11/2014,8/14/2014,1,628.99
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,8/11/2014,8/14/2014,3,4309.99
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,8/11/2014,8/14/2014,2,4398.00
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,8/11/2014,8/14/2014,2,1523.98
Bowflex Home Gyms,Online Search,CAM40805 1800BOWFLEXCS,Web,8/11/2014,8/14/2014,1,24.98
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,8/11/2014,8/14/2014,3,5377.20
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,8/11/2014,8/15/2014,1,2699.10
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,8/11/2014,8/15/2014,3,4392.05
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,8/11/2014,8/15/2014,1,1599.00
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,8/11/2014,8/15/2014,2,3188.10
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,8/11/2014,8/16/2014,2,4138.20
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,8/11/2014,8/16/2014,2,2238.30
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,8/11/2014,8/16/2014,1,2699.10
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,8/11/2014,8/16/2014,1,2699.10
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,8/11/2014,8/16/2014,2,3598.10
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,8/11/2014,8/17/2014,3,1792.97
Bowflex Home Gyms,Online Search,CAM37743 dosbigsl6,Web,8/11/2014,8/17/2014,1,2699.10
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,8/11/2014,8/17/2014,2,3018.00
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,8/18/2014,8/18/2014,1,999.00
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,8/18/2014,8/18/2014,3,5637.20
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,8/18/2014,8/18/2014,4,5926.29
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,8/18/2014,8/18/2014,1,349.00
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,8/18/2014,8/18/2014,1,2699.10
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,8/18/2014,8/18/2014,4,8366.20
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,8/18/2014,8/19/2014,2,1848.00
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,8/18/2014,8/19/2014,1,1439.10
Bowflex Home Gyms,Online Search,CAM37743 dosbigsl6,Web,8/18/2014,8/19/2014,1,2699.10
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,8/18/2014,8/19/2014,8,12862.40
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,8/18/2014,8/20/2014,1,479.20
Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,8/18/2014,8/20/2014,1,19.98
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,8/18/2014,8/20/2014,1,1439.10
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,8/18/2014,8/20/2014,2,3048.10
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,8/18/2014,8/20/2014,1,999.00
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,8/18/2014,8/20/2014,3,4687.20
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,8/18/2014,8/20/2014,1,1439.10
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,8/18/2014,8/20/2014,1,1999.10
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,8/18/2014,8/21/2014,3,468.88
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,8/18/2014,8/21/2014,2,4138.20
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,8/18/2014,8/21/2014,2,2878.20
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,8/18/2014,8/21/2014,2,1459.08
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,8/18/2014,8/21/2014,2,3868.10
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,8/18/2014,8/21/2014,2,1539.05
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,8/18/2014,8/22/2014,2,3198.00
Bowflex Home Gyms,Electronic - UnSourced,CAM1154 DEGSAWBFG_BFX,Call Center Internal,8/18/2014,8/22/2014,1,1599.00
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,8/18/2014,8/22/2014,2,2648.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,8/18/2014,8/22/2014,1,1439.10
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,8/18/2014,8/22/2014,1,2699.10
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,8/18/2014,8/22/2014,1,1499.00
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,8/18/2014,8/22/2014,1,1768.99
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,8/18/2014,8/23/2014,1,1439.10
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,8/18/2014,8/23/2014,1,2699.10
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,8/18/2014,8/23/2014,1,3199.09
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,8/18/2014,8/23/2014,3,7567.10
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,8/18/2014,8/24/2014,1,1999.10
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,8/18/2014,8/24/2014,1,1439.10
Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,8/18/2014,8/24/2014,1,349.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,8/18/2014,8/24/2014,2,2878.20
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,8/18/2014,8/24/2014,1,2699.10
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Call Center Internal,8/18/2014,8/24/2014,1,1439.10
Bowflex Home Gyms,Online Search,CAM37434 dosg2gsl29,Web,8/18/2014,8/24/2014,1,1768.99
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,8/18/2014,8/24/2014,1,1439.10
Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,8/25/2014,8/25/2014,2,368.98
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,8/25/2014,8/25/2014,2,5398.20
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,8/25/2014,8/25/2014,1,1499.00
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,8/25/2014,8/25/2014,1,1439.10
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,8/25/2014,8/25/2014,1,1439.10
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,8/25/2014,8/25/2014,1,2199.00
Bowflex Revolution,Un-Sourced,CAM40829 1800REVOLUTION,Call Center Internal,8/25/2014,8/25/2014,1,2699.10
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,8/25/2014,8/26/2014,1,1599.00
Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,8/25/2014,8/26/2014,1,349.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,8/25/2014,8/26/2014,1,1439.10
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,8/25/2014,8/26/2014,1,1439.10
Bowflex Home Gyms,Online Shopping,CAM32080 SAWDOFG2G,Call Center Internal,8/25/2014,8/26/2014,1,1499.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,8/25/2014,8/26/2014,3,7467.10
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,8/25/2014,8/27/2014,2,1198.00
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,8/25/2014,8/27/2014,1,2699.10
Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,8/25/2014,8/27/2014,1,728.99
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,8/25/2014,8/27/2014,1,1439.10
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,8/25/2014,8/27/2014,1,2699.10
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,8/25/2014,8/27/2014,3,3233.06
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,8/25/2014,8/27/2014,2,2998.10
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,8/25/2014,8/28/2014,4,1648.85
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,8/25/2014,8/28/2014,2,4298.10
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,8/25/2014,8/28/2014,5,8785.39
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,8/25/2014,8/28/2014,1,1439.10
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,8/25/2014,8/28/2014,1,1439.10
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,8/25/2014,8/29/2014,1,1439.10
Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,8/25/2014,8/29/2014,1,349.00
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,8/25/2014,8/29/2014,3,7377.30
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,8/25/2014,8/29/2014,5,12735.30
Bowflex Home Gyms,Electronic - Short Form,CAM5753 BOW3,Call Center Internal,8/25/2014,8/30/2014,1,1499.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,8/25/2014,8/30/2014,4,3404.09
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,8/25/2014,8/30/2014,1,2699.10
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,8/25/2014,8/30/2014,1,534.00
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,8/25/2014,8/30/2014,2,2878.20
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,8/25/2014,8/30/2014,1,1439.10
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,8/25/2014,8/30/2014,2,2498.00
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,8/25/2014,8/31/2014,2,5398.20
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,8/25/2014,8/31/2014,1,1399.00
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,8/25/2014,8/31/2014,1,1439.10
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,8/25/2014,8/31/2014,1,2999.00
Bowflex Revolution,Un-Sourced,CAM40829 1800REVOLUTION,Call Center Internal,8/25/2014,8/31/2014,1,2699.10
Bowflex Home Gyms,Electronic - UnSourced,CAM25671 DEGSAWBFGINFO2,Call Center Internal,9/1/2014,9/1/2014,2,1499.00
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,9/1/2014,9/1/2014,4,6476.30
Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,9/1/2014,9/1/2014,2,368.98
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,9/1/2014,9/1/2014,1,1439.10
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,9/1/2014,9/1/2014,1,1439.10
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,9/1/2014,9/1/2014,1,2699.10
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,9/1/2014,9/1/2014,3,3377.20
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,9/1/2014,9/2/2014,1,1439.10
Bowflex Home Gyms,Online Search,CAM37434 dosg2gsl29,Web,9/1/2014,9/2/2014,1,1439.10
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,9/1/2014,9/2/2014,2,3998.10
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,9/1/2014,9/2/2014,2,1788.10
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,9/1/2014,9/3/2014,2,2998.10
Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,9/1/2014,9/3/2014,1,27.98
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,9/1/2014,9/3/2014,3,1772.98
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,9/1/2014,9/3/2014,1,2699.10
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,9/1/2014,9/3/2014,4,5096.00
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,9/1/2014,9/3/2014,1,1279.20
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,9/1/2014,9/4/2014,4,6421.60
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,9/1/2014,9/4/2014,1,1439.10
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,9/1/2014,9/4/2014,1,1499.00
Bowflex Revolution,Electronic - UnSourced,CAM130 1800BOWFLEX_BTQ,Call Center Internal,9/1/2014,9/5/2014,1,2699.10
Bowflex Home Gyms,Electronic - UnSourced,CAM4220 SAWWEBTC_BFX,Call Center Internal,9/1/2014,9/5/2014,1,2699.10
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,9/1/2014,9/5/2014,5,5627.26
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,9/1/2014,9/5/2014,8,14072.50
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,9/1/2014,9/6/2014,2,4138.20
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,9/1/2014,9/6/2014,2,5398.20
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,9/1/2014,9/6/2014,1,349.00
Bowflex Home Gyms,Online Search,CAM37743 dosbigsl6,Web,9/1/2014,9/6/2014,1,2699.10
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,9/1/2014,9/6/2014,8,11192.10
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,9/1/2014,9/7/2014,1,1599.00
Bowflex Home Gyms,Electronic - UnSourced,CAM1154 DEGSAWBFG_BFX,Call Center Internal,9/1/2014,9/7/2014,1,1439.10
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,9/1/2014,9/7/2014,1,1439.10
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,9/1/2014,9/7/2014,1,1439.10
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,9/1/2014,9/7/2014,1,1439.10
Bowflex Home Gyms,Online Search,CAM37116 dosg2gsl26,Web,9/1/2014,9/7/2014,1,2699.10
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,9/8/2014,9/8/2014,1,1599.00
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,9/8/2014,9/8/2014,1,49.95
Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,9/8/2014,9/8/2014,1,349.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,9/8/2014,9/8/2014,3,7337.19
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,9/8/2014,9/8/2014,3,4797.10
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,9/8/2014,9/8/2014,1,1439.10
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,9/8/2014,9/8/2014,1,1599.00
Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,9/8/2014,9/9/2014,1,16.99
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,9/8/2014,9/9/2014,2,1464.08
Bowflex Home Gyms,Print,CAM102 1007TRCMSWIP3FS_BFX,Call Center Internal,9/8/2014,9/9/2014,1,1499.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,9/8/2014,9/9/2014,2,2938.10
Bowflex Revolution,Electronic - Short Form,CAM27977 SAWWEBREV*,Call Center Internal,9/8/2014,9/10/2014,1,2699.10
Bowflex Home Gyms,Electronic - UnSourced,CAM1096 degg1siteg_BFX,Call Center Internal,9/8/2014,9/10/2014,1,1399.00
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,9/8/2014,9/10/2014,2,1728.95
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,9/8/2014,9/10/2014,3,4317.30
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,9/8/2014,9/10/2014,2,2938.10
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,9/8/2014,9/10/2014,1,999.00
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,9/8/2014,9/10/2014,2,2749.05
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,9/8/2014,9/11/2014,1,1882.00
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,9/8/2014,9/11/2014,1,19.98
Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,9/8/2014,9/11/2014,1,349.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,9/8/2014,9/11/2014,1,24.98
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,9/8/2014,9/11/2014,1,2699.10
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,9/8/2014,9/11/2014,1,549.00
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,9/8/2014,9/11/2014,2,4138.20
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,9/8/2014,9/11/2014,4,5926.30
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,9/8/2014,9/11/2014,6,7505.14
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,9/8/2014,9/12/2014,1,1599.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,9/8/2014,9/12/2014,3,5577.30
Bowflex Home Gyms,Online,CAM30386 SAWS4FG,Call Center Internal,9/8/2014,9/12/2014,1,1499.00
Bowflex Home Gyms,Online Search,CAM37434 dosg2gsl29,Web,9/8/2014,9/12/2014,1,1768.99
Bowflex Home Gyms,Online Shopping,CAM32080 SAWDOFG2G,Call Center Internal,9/8/2014,9/12/2014,1,1599.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,9/8/2014,9/12/2014,4,4946.00
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,9/8/2014,9/12/2014,1,1439.10
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,9/8/2014,9/13/2014,1,2699.10
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,9/8/2014,9/13/2014,2,2409.00
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,9/8/2014,9/14/2014,2,2488.10
Bowflex Home Gyms,Electronic - UnSourced,CAM4220 SAWWEBTC_BFX,Call Center Internal,9/8/2014,9/14/2014,1,1279.20
Bowflex Home Gyms,Online Display,CAM39079 dodnetgdl1,Web,9/8/2014,9/14/2014,1,1439.10
Bowflex Home Gyms,Online Search,CAM33115 dosg2gmobile,Call Center Internal,9/8/2014,9/14/2014,1,1439.10
Bowflex Home Gyms,Online Search,CAM39211 dosbigsl12,Call Center Internal,9/8/2014,9/14/2014,2,1788.10
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,9/8/2014,9/14/2014,1,1439.10
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,9/8/2014,9/14/2014,1,2699.10
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,9/15/2014,9/15/2014,2,2598.00
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,9/15/2014,9/15/2014,2,3438.20
