47393645,Bowflex Brand,Bowflex Max Trainer,Online Search,CAM31081 dosg2gl1,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
47393752,Bowflex Max Trainer,Results Treadmill,Short Form,CAM49752 ODORN120MX101TIC,TouchPoint Integrated Communications,Call Center Internal,8/28/2017,9/1/2017,100501 BFX BXT116 Treadmill,0,1598.00
47393752,Bowflex Max Trainer,Results Treadmill,Short Form,CAM49752 ODORN120MX101TIC,TouchPoint Integrated Communications,Call Center Internal,8/28/2017,9/1/2017,100501-PS5 BXT 116 Protection Plan - 5 years (90 days),0,169.00
47393755,Bowflex Max Trainer,Bowflex HVT,Short Form,CAM49752 ODORN120MX101TIC,TouchPoint Integrated Communications,Call Center Internal,8/28/2017,9/1/2017,100551 Bowflex HVT,1,1699.00
47393755,Bowflex Max Trainer,Bowflex HVT,Short Form,CAM49752 ODORN120MX101TIC,TouchPoint Integrated Communications,Call Center Internal,8/28/2017,9/1/2017,100551-PS5 HVT Protection Plan - 5 years (90 days),0,179.00
47393762,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45690 SAWICAOSGCE,TouchPoint Integrated Communications,Call Center Internal,8/28/2017,9/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
47393762,Bowflex Max Trainer,Treadclimber,Online Search,CAM45690 SAWICAOSGCE,TouchPoint Integrated Communications,Call Center Internal,8/28/2017,9/1/2017,10293 TRC Machine Mat,0,99.00
47393762,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45690 SAWICAOSGCE,TouchPoint Integrated Communications,Call Center Internal,8/28/2017,9/1/2017,IHA-100359 MAX TRAINER M5 Assembly,0,169.00
47393762,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM45690 SAWICAOSGCE,TouchPoint Integrated Communications,Call Center Internal,8/28/2017,9/1/2017,100359-PS5 M5 Protection Plan - 5 Years (90 Days),0,179.00
47393989,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,100359 BFX MAX TRAINER M5,1,1449.00
47393989,Bowflex Max Trainer,Bowflex Max Trainer,Online Search,CAM44497 dosg2esl1,TouchPoint Integrated Communications,Web,8/28/2017,9/1/2017,IHA-100359 MAX TRAINER M5 Assembly,0,169.00
47394191,Bowflex Brand,Bowflex Max Trainer,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,8/28/2017,9/1/2017,100359-MS5 M5 Protection Plan - 5 Years (91+ Days),0,199.00
47394396,Bowflex Max Trainer,Bowflex HVT,Short Form,CAM49752 ODORN120MX101TIC,TouchPoint Integrated Communications,Call Center Internal,8/28/2017,9/1/2017,8012884 BFX Dual Mat,0,.00
47394401,Bowflex Brand,,Electronic - UnSourced,CAM49450 BOWWEB800,Internal,Call Center Internal,8/28/2017,9/1/2017,SERVICE - WITH PARTS Technician Visit with product shipping,0,.00
47394507,Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,8/28/2017,9/1/2017,100469 BFX Max Trainer M7,1,1999.00
47394507,Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,8/28/2017,9/1/2017,IHA-100469 BOWFLEX MAX TRAINER M7 ASSEMBLY,0,169.00
47394507,Bowflex Home Gyms,Treadclimber,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,8/28/2017,9/1/2017,10293 TRC Machine Mat,0,.00
47394507,Bowflex Home Gyms,Bowflex Max Trainer,Un-Sourced,CAM28157 SALESFOLLOWUP,Internal,Call Center Internal,8/28/2017,9/1/2017,100469-PS5 M7 Protection Plan - 5 Years (90 Days),0,219.00
47394509,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,8/28/2017,9/1/2017,10293 TRC Machine Mat,0,99.00
47394509,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,8/28/2017,9/1/2017,100457 BFX TC200 TREADCLIMBER,1,2399.00
47394509,Bowflex Brand,Treadclimber,Electronic - UnSourced,CAM16616 DEGBFBHG,Internal,Web,8/28/2017,9/1/2017,IHA-100457 BOWFLEX TC200 ASSEMBLY,0,249.00
