Product Interest,Ad ID,Info Kit Date,Inquiry Date,Inquiry Week Monday,Leads,Market Channel,Origin
Bowflex Home Gyms,CAM128 1800BOWFLEX_CAB,5/23/2015,5/23/2015,5/18/2015,1,Electronic - UnSourced,Call Center Internal
Bowflex Home Gyms,CAM28364 icaw1sitecab,5/21/2015,5/21/2015,5/18/2015,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,5/22/2015,5/22/2015,5/18/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,5/23/2015,5/23/2015,5/18/2015,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,5/24/2015,5/24/2015,5/18/2015,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,,5/24/2015,5/18/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,5/21/2015,5/18/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,5/22/2015,5/22/2015,5/18/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,5/22/2015,5/18/2015,2,Electronic - UnSourced,Web
Bowflex Revolution,CAM40739 ICAWHOME,,5/22/2015,5/18/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,5/23/2015,5/23/2015,5/18/2015,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,5/23/2015,5/18/2015,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM30851 icaosgcwsl6,,5/24/2015,5/18/2015,1,Online Search,Web
Bowflex Home Gyms,CAM30891 SAWICAOSGCW,5/23/2015,5/23/2015,5/18/2015,1,Online Search,Call Center Internal
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,5/21/2015,5/21/2015,5/18/2015,3,Online Search,Web
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,5/22/2015,5/22/2015,5/18/2015,1,Online Search,Web
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,,5/22/2015,5/18/2015,2,Online Search,Web
Bowflex Revolution,CAM31268 icaosgcwgl1cab,,5/22/2015,5/18/2015,1,Online Search,Web
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,5/23/2015,5/23/2015,5/18/2015,1,Online Search,Web
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,,5/23/2015,5/18/2015,1,Online Search,Web
Bowflex Revolution,CAM31268 icaosgcwgl1cab,,5/23/2015,5/18/2015,1,Online Search,Web
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,5/24/2015,5/24/2015,5/18/2015,2,Online Search,Web
Bowflex Home Gyms,CAM31587 icaosgcdgl1cas,,5/21/2015,5/18/2015,1,Online Search,Web
Bowflex Home Gyms,CAM40991 icaosbcggl1cab,5/24/2015,5/24/2015,5/18/2015,1,Online Search,Web
Bowflex Home Gyms,CAM41258 icaosgcwsl30,5/21/2015,5/21/2015,5/18/2015,1,Online Search,Web
Bowflex Home Gyms,CAM41258 icaosgcwsl30,5/22/2015,5/22/2015,5/18/2015,2,Online Search,Web
Bowflex Home Gyms,CAM41258 icaosgcwsl30,5/23/2015,5/23/2015,5/18/2015,1,Online Search,Web
Bowflex Home Gyms,CAM41258 icaosgcwsl30,5/24/2015,5/24/2015,5/18/2015,1,Online Search,Web
Bowflex Home Gyms,CAM45438 ICAOFG2GFEED1,,5/21/2015,5/18/2015,1,Online Shopping,Web
Bowflex Home Gyms,CAM11 BFCT1947,,5/25/2015,5/25/2015,1,Catalog,Call Center Internal
Bowflex Home Gyms,CAM27557 Bowflex Catalog,,5/29/2015,5/25/2015,1,Catalog,Call Center Internal
Bowflex Home Gyms,CAM28364 icaw1sitecab,5/25/2015,5/25/2015,5/25/2015,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,5/27/2015,5/27/2015,5/25/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,,5/27/2015,5/25/2015,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,5/28/2015,5/28/2015,5/25/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,,5/28/2015,5/25/2015,2,Electronic - UnSourced,Web
Bowflex Revolution,CAM28364 icaw1sitecab,,5/28/2015,5/25/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,5/29/2015,5/29/2015,5/25/2015,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,,5/29/2015,5/25/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,5/31/2015,5/31/2015,5/25/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,5/25/2015,5/25/2015,5/25/2015,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,5/25/2015,5/25/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,5/26/2015,5/25/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,5/27/2015,5/27/2015,5/25/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,5/27/2015,5/25/2015,1,Electronic - UnSourced,Web
Bowflex Revolution,CAM40739 ICAWHOME,,5/27/2015,5/25/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,5/28/2015,5/28/2015,5/25/2015,3,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,5/30/2015,5/25/2015,1,Electronic - UnSourced,Web
Bowflex Revolution,CAM40739 ICAWHOME,,5/30/2015,5/25/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM30891 SAWICAOSGCW,,5/25/2015,5/25/2015,1,Online Search,Call Center Internal
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,,5/25/2015,5/25/2015,2,Online Search,Web
Bowflex Revolution,CAM31268 icaosgcwgl1cab,,5/25/2015,5/25/2015,1,Online Search,Web
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,5/26/2015,5/26/2015,5/25/2015,1,Online Search,Web
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,,5/26/2015,5/25/2015,1,Online Search,Web
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,5/30/2015,5/30/2015,5/25/2015,1,Online Search,Web
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,5/31/2015,5/31/2015,5/25/2015,1,Online Search,Web
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,,5/31/2015,5/25/2015,1,Online Search,Web
Bowflex Home Gyms,CAM37150 icaosbcgsl1,,5/26/2015,5/25/2015,1,Online Search,Call Center Internal
Bowflex Home Gyms,CAM37658 icaosbcgsl5,,5/31/2015,5/25/2015,1,Online Search,Web
Bowflex Home Gyms,CAM39397 icaosgcwsl29,5/27/2015,5/27/2015,5/25/2015,1,Online Search,Web
Bowflex Home Gyms,CAM41258 icaosgcwsl30,5/25/2015,5/25/2015,5/25/2015,1,Online Search,Web
Bowflex Home Gyms,CAM41258 icaosgcwsl30,5/26/2015,5/26/2015,5/25/2015,4,Online Search,Web
Bowflex Home Gyms,CAM41258 icaosgcwsl30,5/27/2015,5/27/2015,5/25/2015,1,Online Search,Web
Bowflex Home Gyms,CAM41258 icaosgcwsl30,5/29/2015,5/29/2015,5/25/2015,1,Online Search,Web
Bowflex Home Gyms,CAM41258 icaosgcwsl30,5/31/2015,5/31/2015,5/25/2015,3,Online Search,Web
Bowflex Home Gyms,CAM47278 ICAOSGCWSL35,5/26/2015,5/26/2015,5/25/2015,2,Online Search,Web
Bowflex Home Gyms,CAM47278 ICAOSGCWSL35,5/28/2015,5/28/2015,5/25/2015,1,Online Search,Web
Bowflex Home Gyms,CAM47278 ICAOSGCWSL35,5/31/2015,5/31/2015,5/25/2015,1,Online Search,Web
Bowflex Home Gyms,CAM47281 ICAOSGCWSL36,,5/28/2015,5/25/2015,1,Online Search,Web
Bowflex Revolution,CAM47281 ICAOSGCWSL36,,5/28/2015,5/25/2015,1,Online Search,Web
Bowflex Home Gyms,CAM45438 ICAOFG2GFEED1,,5/26/2015,5/25/2015,1,Online Shopping,Web
Bowflex Home Gyms,CAM45438 ICAOFG2GFEED1,,5/29/2015,5/25/2015,1,Online Shopping,Web
Bowflex Revolution,CAM45438 ICAOFG2GFEED1,,5/29/2015,5/25/2015,1,Online Shopping,Web
Bowflex Home Gyms,CAM45438 ICAOFG2GFEED1,,5/31/2015,5/25/2015,1,Online Shopping,Web
Bowflex Home Gyms,CAM28157 SALESFOLLOWUP,,5/25/2015,5/25/2015,1,Un-Sourced,Call Center Internal
Bowflex Home Gyms,CAM28157 SALESFOLLOWUP,,5/26/2015,5/25/2015,3,Un-Sourced,Call Center Internal
Bowflex Home Gyms,CAM128 1800BOWFLEX_CAB,,6/2/2015,6/1/2015,1,Electronic - UnSourced,Call Center Internal
Bowflex Home Gyms,CAM26641 icawsinglelp,,6/5/2015,6/1/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,6/1/2015,6/1/2015,6/1/2015,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,6/2/2015,6/2/2015,6/1/2015,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,,6/4/2015,6/1/2015,1,Electronic - UnSourced,Web
Bowflex Revolution,CAM28364 icaw1sitecab,,6/4/2015,6/1/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,6/5/2015,6/5/2015,6/1/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,6/7/2015,6/7/2015,6/1/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,6/1/2015,6/1/2015,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,6/2/2015,6/2/2015,6/1/2015,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,6/3/2015,6/3/2015,6/1/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,6/3/2015,6/1/2015,2,Electronic - UnSourced,Web
Bowflex Revolution,CAM40739 ICAWHOME,,6/3/2015,6/1/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,6/5/2015,6/1/2015,4,Electronic - UnSourced,Web
Bowflex Revolution,CAM40739 ICAWHOME,,6/5/2015,6/1/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,6/7/2015,6/7/2015,6/1/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM45699 SAWICAEEMAX,,6/6/2015,6/1/2015,1,Electronic - UnSourced,Call Center Internal
Bowflex Home Gyms,CAM30891 SAWICAOSGCW,6/3/2015,6/3/2015,6/1/2015,1,Online Search,Call Center Internal
Bowflex Home Gyms,CAM30891 SAWICAOSGCW,,6/6/2015,6/1/2015,1,Online Search,Call Center Internal
Bowflex Revolution,CAM30891 SAWICAOSGCW,,6/6/2015,6/1/2015,1,Online Search,Call Center Internal
Bowflex Home Gyms,CAM30892 SAWICAOSMCW,,6/3/2015,6/1/2015,1,Online Search,Call Center Internal
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,,6/1/2015,6/1/2015,1,Online Search,Web
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,6/2/2015,6/2/2015,6/1/2015,1,Online Search,Web
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,6/6/2015,6/6/2015,6/1/2015,1,Online Search,Web
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,6/7/2015,6/7/2015,6/1/2015,2,Online Search,Web
Bowflex Home Gyms,CAM37658 icaosbcgsl5,,6/7/2015,6/1/2015,1,Online Search,Web
Bowflex Home Gyms,CAM40991 icaosbcggl1cab,,6/6/2015,6/1/2015,1,Online Search,Web
Bowflex Revolution,CAM40991 icaosbcggl1cab,,6/6/2015,6/1/2015,1,Online Search,Web
Bowflex Home Gyms,CAM41258 icaosgcwsl30,6/2/2015,6/2/2015,6/1/2015,2,Online Search,Web
Bowflex Home Gyms,CAM41258 icaosgcwsl30,6/3/2015,6/3/2015,6/1/2015,2,Online Search,Web
Bowflex Home Gyms,CAM41258 icaosgcwsl30,6/6/2015,6/6/2015,6/1/2015,3,Online Search,Web
Bowflex Home Gyms,CAM41258 icaosgcwsl30,6/7/2015,6/7/2015,6/1/2015,4,Online Search,Web
Bowflex Home Gyms,CAM41258 icaosgcwsl30,,6/7/2015,6/1/2015,2,Online Search,Web
Bowflex Home Gyms,CAM47277 ICAOSGCWSL34,6/1/2015,6/1/2015,6/1/2015,1,Online Search,Web
Bowflex Home Gyms,CAM45438 ICAOFG2GFEED1,,6/2/2015,6/1/2015,1,Online Shopping,Call Center Internal
Bowflex Home Gyms,CAM45438 ICAOFG2GFEED1,6/2/2015,6/2/2015,6/1/2015,1,Online Shopping,Web
Bowflex Home Gyms,CAM2710 INTELEMEDIACA_BFX,,6/6/2015,6/1/2015,1,Short Form,Call Center Internal
Bowflex Home Gyms,CAM35680 INTELEMEDIACA,,6/1/2015,6/1/2015,1,Short Form,Call Center Internal
Bowflex Revolution,CAM35680 INTELEMEDIACA,,6/1/2015,6/1/2015,1,Short Form,Call Center Internal
Bowflex Home Gyms,CAM28157 SALESFOLLOWUP,,6/1/2015,6/1/2015,1,Un-Sourced,Call Center Internal
Bowflex Home Gyms,CAM28157 SALESFOLLOWUP,,6/3/2015,6/1/2015,1,Un-Sourced,Call Center Internal
Bowflex Home Gyms,CAM28157 SALESFOLLOWUP,,6/4/2015,6/1/2015,1,Un-Sourced,Call Center Internal
Bowflex Home Gyms,CAM28157 SALESFOLLOWUP,,6/5/2015,6/1/2015,1,Un-Sourced,Call Center Internal
Bowflex Home Gyms,CAM4210 SAWWEBBF_BFX,6/13/2015,6/13/2015,6/8/2015,1,Electronic - Short Form,Call Center Internal
Bowflex Home Gyms,CAM28364 icaw1sitecab,6/8/2015,6/8/2015,6/8/2015,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,6/9/2015,6/9/2015,6/8/2015,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,6/10/2015,6/10/2015,6/8/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,6/11/2015,6/11/2015,6/8/2015,4,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,,6/12/2015,6/8/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,6/13/2015,6/13/2015,6/8/2015,3,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,,6/13/2015,6/8/2015,1,Electronic - UnSourced,Web
Bowflex Revolution,CAM28364 icaw1sitecab,,6/13/2015,6/8/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,6/14/2015,6/14/2015,6/8/2015,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,6/8/2015,6/8/2015,6/8/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,6/9/2015,6/9/2015,6/8/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,6/9/2015,6/8/2015,3,Electronic - UnSourced,Web
Bowflex Revolution,CAM40739 ICAWHOME,,6/9/2015,6/8/2015,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,6/10/2015,6/8/2015,1,Electronic - UnSourced,Web
Bowflex Revolution,CAM40739 ICAWHOME,,6/10/2015,6/8/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,6/12/2015,6/12/2015,6/8/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,6/12/2015,6/8/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,6/13/2015,6/13/2015,6/8/2015,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,6/13/2015,6/8/2015,1,Electronic - UnSourced,Web
Bowflex Revolution,CAM40739 ICAWHOME,,6/13/2015,6/8/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,6/14/2015,6/14/2015,6/8/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,6/14/2015,6/8/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40758 ICADHOME,,6/12/2015,6/8/2015,1,Online,Call Center Internal
Bowflex Home Gyms,CAM40758 ICADHOME,,6/9/2015,6/8/2015,1,Online,Web
Bowflex Home Gyms,CAM30891 SAWICAOSGCW,6/11/2015,6/11/2015,6/8/2015,1,Online Search,Call Center Internal
Bowflex Home Gyms,CAM30891 SAWICAOSGCW,,6/12/2015,6/8/2015,1,Online Search,Call Center Internal
Bowflex Home Gyms,CAM31266 icaosgcgl1,6/11/2015,6/11/2015,6/8/2015,1,Online Search,Web
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,6/8/2015,6/8/2015,6/8/2015,1,Online Search,Web
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,6/9/2015,6/9/2015,6/8/2015,1,Online Search,Web
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,,6/9/2015,6/8/2015,1,Online Search,Web
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,,6/10/2015,6/8/2015,1,Online Search,Web
Bowflex Revolution,CAM31268 icaosgcwgl1cab,,6/10/2015,6/8/2015,1,Online Search,Web
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,,6/14/2015,6/8/2015,1,Online Search,Web
Bowflex Revolution,CAM31268 icaosgcwgl1cab,,6/14/2015,6/8/2015,1,Online Search,Web
Bowflex Home Gyms,CAM37662 icaosgcwsl23,,6/12/2015,6/8/2015,1,Online Search,Web
Bowflex Home Gyms,CAM37662 icaosgcwsl23,6/14/2015,6/14/2015,6/8/2015,1,Online Search,Web
Bowflex Home Gyms,CAM39395 icaosbcgsl8,6/12/2015,6/12/2015,6/8/2015,1,Online Search,Web
Bowflex Home Gyms,CAM39397 icaosgcwsl29,6/12/2015,6/12/2015,6/8/2015,1,Online Search,Web
Bowflex Home Gyms,CAM41258 icaosgcwsl30,6/8/2015,6/8/2015,6/8/2015,1,Online Search,Web
Bowflex Home Gyms,CAM41258 icaosgcwsl30,6/9/2015,6/9/2015,6/8/2015,3,Online Search,Web
Bowflex Home Gyms,CAM41258 icaosgcwsl30,6/10/2015,6/10/2015,6/8/2015,3,Online Search,Web
Bowflex Home Gyms,CAM41258 icaosgcwsl30,6/11/2015,6/11/2015,6/8/2015,2,Online Search,Web
Bowflex Home Gyms,CAM41258 icaosgcwsl30,6/12/2015,6/12/2015,6/8/2015,2,Online Search,Web
Bowflex Home Gyms,CAM41258 icaosgcwsl30,,6/13/2015,6/8/2015,1,Online Search,Web
Bowflex Home Gyms,CAM41258 icaosgcwsl30,6/14/2015,6/14/2015,6/8/2015,3,Online Search,Web
Bowflex Home Gyms,CAM47277 ICAOSGCWSL34,6/9/2015,6/9/2015,6/8/2015,1,Online Search,Web
Bowflex Home Gyms,CAM47277 ICAOSGCWSL34,6/14/2015,6/14/2015,6/8/2015,1,Online Search,Web
Bowflex Home Gyms,CAM36002 SAWICAOFAPAG,,6/8/2015,6/8/2015,1,Online Shopping,Call Center Internal
Bowflex Home Gyms,CAM45438 ICAOFG2GFEED1,,6/8/2015,6/8/2015,1,Online Shopping,Web
Bowflex Home Gyms,CAM45438 ICAOFG2GFEED1,,6/14/2015,6/8/2015,1,Online Shopping,Web
Bowflex Home Gyms,CAM28157 SALESFOLLOWUP,,6/9/2015,6/8/2015,1,Un-Sourced,Call Center Internal
Bowflex Home Gyms,CAM28157 SALESFOLLOWUP,,6/11/2015,6/8/2015,1,Un-Sourced,Call Center Internal
Bowflex Home Gyms,CAM28157 SALESFOLLOWUP,,6/14/2015,6/8/2015,1,Un-Sourced,Call Center Internal
Bowflex Home Gyms,CAM40821 1800BOWFLEX,6/9/2015,6/9/2015,6/8/2015,1,Un-Sourced,Call Center Internal
Bowflex Home Gyms,CAM127 1800BOWFLEX_BFC,,6/15/2015,6/15/2015,1,Electronic - UnSourced,Call Center Internal
Bowflex Home Gyms,CAM128 1800BOWFLEX_CAB,6/18/2015,6/18/2015,6/15/2015,1,Electronic - UnSourced,Call Center Internal
Bowflex Home Gyms,CAM128 1800BOWFLEX_CAB,,6/21/2015,6/15/2015,1,Electronic - UnSourced,Call Center Internal
Bowflex Home Gyms,CAM28364 icaw1sitecab,6/15/2015,6/15/2015,6/15/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,6/16/2015,6/16/2015,6/15/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,6/18/2015,6/18/2015,6/15/2015,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,6/19/2015,6/19/2015,6/15/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,6/20/2015,6/20/2015,6/15/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,6/15/2015,6/15/2015,3,Electronic - UnSourced,Web
Bowflex Revolution,CAM40739 ICAWHOME,,6/15/2015,6/15/2015,2,Electronic - UnSourced,Web
Bowflex Revolution,CAM40739 ICAWHOME,,6/16/2015,6/15/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,6/18/2015,6/15/2015,2,Electronic - UnSourced,Web
Bowflex Revolution,CAM40739 ICAWHOME,,6/18/2015,6/15/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,6/20/2015,6/20/2015,6/15/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,6/20/2015,6/15/2015,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,6/21/2015,6/21/2015,6/15/2015,1,Electronic - UnSourced,Web
Bowflex Revolution,CAM30891 SAWICAOSGCW,,6/15/2015,6/15/2015,1,Online Search,Call Center Internal
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,6/15/2015,6/15/2015,6/15/2015,1,Online Search,Web
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,,6/16/2015,6/15/2015,1,Online Search,Web
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,6/17/2015,6/17/2015,6/15/2015,1,Online Search,Web
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,,6/17/2015,6/15/2015,1,Online Search,Web
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,,6/18/2015,6/15/2015,1,Online Search,Web
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,,6/19/2015,6/15/2015,1,Online Search,Web
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,6/21/2015,6/21/2015,6/15/2015,3,Online Search,Web
Bowflex Home Gyms,CAM31268 icaosgcwgl1cab,,6/21/2015,6/15/2015,1,Online Search,Web
Bowflex Revolution,CAM31268 icaosgcwgl1cab,,6/21/2015,6/15/2015,1,Online Search,Web
Bowflex Home Gyms,CAM37658 icaosbcgsl5,6/15/2015,6/15/2015,6/15/2015,1,Online Search,Web
Bowflex Home Gyms,CAM40991 icaosbcggl1cab,6/16/2015,6/16/2015,6/15/2015,1,Online Search,Web
Bowflex Home Gyms,CAM41258 icaosgcwsl30,6/15/2015,6/15/2015,6/15/2015,1,Online Search,Web
Bowflex Home Gyms,CAM41258 icaosgcwsl30,6/16/2015,6/16/2015,6/15/2015,1,Online Search,Web
Bowflex Home Gyms,CAM41258 icaosgcwsl30,6/17/2015,6/17/2015,6/15/2015,5,Online Search,Web
Bowflex Home Gyms,CAM41258 icaosgcwsl30,,6/17/2015,6/15/2015,1,Online Search,Web
Bowflex Home Gyms,CAM41258 icaosgcwsl30,6/18/2015,6/18/2015,6/15/2015,2,Online Search,Web
Bowflex Home Gyms,CAM41258 icaosgcwsl30,6/20/2015,6/20/2015,6/15/2015,1,Online Search,Web
Bowflex Home Gyms,CAM41258 icaosgcwsl30,6/21/2015,6/21/2015,6/15/2015,3,Online Search,Web
Bowflex Home Gyms,CAM45438 ICAOFG2GFEED1,,6/16/2015,6/15/2015,1,Online Shopping,Web
Bowflex Home Gyms,CAM45438 ICAOFG2GFEED1,,6/18/2015,6/15/2015,1,Online Shopping,Web
Bowflex Home Gyms,CAM45438 ICAOFG2GFEED1,,6/21/2015,6/15/2015,1,Online Shopping,Web
Bowflex Home Gyms,CAM28157 SALESFOLLOWUP,,6/16/2015,6/15/2015,2,Un-Sourced,Call Center Internal
Bowflex Home Gyms,CAM28157 SALESFOLLOWUP,,6/18/2015,6/15/2015,1,Un-Sourced,Call Center Internal
Bowflex Home Gyms,CAM28157 SALESFOLLOWUP,,6/19/2015,6/15/2015,2,Un-Sourced,Call Center Internal
Bowflex Home Gyms,CAM28157 SALESFOLLOWUP,,6/21/2015,6/15/2015,1,Un-Sourced,Call Center Internal
Bowflex Home Gyms,CAM128 1800BOWFLEX_CAB,,6/23/2015,6/22/2015,1,Electronic - UnSourced,Call Center Internal
Bowflex Home Gyms,CAM128 1800BOWFLEX_CAB,,6/26/2015,6/22/2015,1,Electronic - UnSourced,Call Center Internal
Bowflex Home Gyms,CAM28343 icad1sitecas,,6/23/2015,6/22/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,6/25/2015,6/25/2015,6/22/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,6/26/2015,6/26/2015,6/22/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,6/27/2015,6/27/2015,6/22/2015,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,,6/27/2015,6/22/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM28364 icaw1sitecab,6/28/2015,6/28/2015,6/22/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,6/22/2015,6/22/2015,6/22/2015,2,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,6/22/2015,6/22/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,6/23/2015,6/23/2015,6/22/2015,4,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,6/23/2015,6/22/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,6/24/2015,6/22/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,6/25/2015,6/22/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,6/26/2015,6/26/2015,6/22/2015,1,Electronic - UnSourced,Web
Bowflex Home Gyms,CAM40739 ICAWHOME,,6/28/2015,6/22/2015,1,Electronic - UnSourced,Web
Bowflex Revolution,CAM40758 ICADHOME,,6/23/2015,6/22/2015,1,Online,Call Center Internal
Bowflex Home Gyms,CAM30851 icaosgcwsl6,6/28/2015,6/28/2015,6/22/2015,1,Online Search,Web
