Product Interest,Market Channel,Ad ID,Origin,Order Week Monday,Order Date,# of Kits,Value (Product + Shipping)
Bowflex Home Gyms,Catalog,CAM10472 SAWWEBC,Call Center Internal,6/15/2015,6/16/2015,1,1099.00
Bowflex Home Gyms,Electronic - UnSourced,CAM136 1800NAUTILUS_BFX,Call Center Internal,6/15/2015,6/16/2015,1,1439.10
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,6/15/2015,6/16/2015,1,2699.10
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,6/15/2015,6/16/2015,8,15512.50
Bowflex Home Gyms,Catalog,CAM41597 BFCT1993,Call Center Internal,6/15/2015,6/16/2015,1,11.99
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,6/15/2015,6/16/2015,1,999.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,6/15/2015,6/16/2015,1,2699.10
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,6/15/2015,6/16/2015,1,1439.10
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,6/15/2015,6/17/2015,9,12417.15
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,6/15/2015,6/17/2015,2,89.90
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,6/15/2015,6/17/2015,2,2878.20
Bowflex Home Gyms,Online Search,CAM37116 dosg2gsl26,Web,6/15/2015,6/17/2015,1,1439.10
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,6/15/2015,6/18/2015,1,2699.10
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,6/15/2015,6/18/2015,3,4197.10
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,6/15/2015,6/18/2015,2,4698.00
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,6/15/2015,6/18/2015,1,.00
Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,6/15/2015,6/18/2015,1,349.00
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,6/15/2015,6/18/2015,2,2878.20
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,6/15/2015,6/19/2015,1,1999.10
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,6/15/2015,6/19/2015,1,1599.00
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,6/15/2015,6/19/2015,1,.00
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,6/15/2015,6/19/2015,1,2199.00
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,6/15/2015,6/20/2015,1,2699.10
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,6/15/2015,6/20/2015,1,1599.00
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,6/15/2015,6/20/2015,2,3098.00
Bowflex Home Gyms,Online Shopping,CAM32080 SAWDOFG2G,Call Center Internal,6/15/2015,6/20/2015,1,1198.99
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,6/15/2015,6/20/2015,1,1499.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,6/15/2015,6/20/2015,2,4138.20
Bowflex Home Gyms,Online Search,CAM30755 dosg2gsl1,Web,6/15/2015,6/20/2015,1,1439.10
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,6/15/2015,6/21/2015,1,1499.00
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,6/15/2015,6/21/2015,1,1999.10
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,6/15/2015,6/21/2015,1,2697.72
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,6/15/2015,6/21/2015,2,898.00
Bowflex Home Gyms,Electronic - UnSourced,CAM136 1800NAUTILUS_BFX,Call Center Internal,6/22/2015,6/22/2015,1,1253.62
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,6/22/2015,6/22/2015,6,8044.20
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,6/22/2015,6/22/2015,2,3438.20
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,6/22/2015,6/22/2015,4,7686.14
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,6/22/2015,6/22/2015,1,1439.10
Bowflex Home Gyms,Online Search,CAM37434 dosg2gsl29,Web,6/22/2015,6/22/2015,1,1439.10
Bowflex Home Gyms,Short Form,CAM10002 SCNYL60*NVXTR***,Call Center Internal,6/22/2015,6/23/2015,1,1499.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,6/22/2015,6/23/2015,4,6296.00
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,6/22/2015,6/23/2015,4,6246.10
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,6/22/2015,6/23/2015,1,.00
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,6/22/2015,6/23/2015,1,1439.10
Bowflex Home Gyms,Online Search,CAM37434 dosg2gsl29,Web,6/22/2015,6/23/2015,1,1439.10
Bowflex Revolution,Online Search,CAM1800 doarevtcpl300_BTQ,Call Center Internal,6/22/2015,6/23/2015,1,1999.10
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,6/22/2015,6/24/2015,1,1439.10
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,6/22/2015,6/24/2015,6,8733.10
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,6/22/2015,6/24/2015,1,1439.10
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,6/22/2015,6/24/2015,1,1499.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,6/22/2015,6/24/2015,2,1788.10
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,6/22/2015,6/24/2015,1,16.99
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,6/22/2015,6/25/2015,2,3998.20
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,6/22/2015,6/25/2015,1,.00
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,6/22/2015,6/25/2015,2,2878.19
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,6/22/2015,6/25/2015,2,53.22
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,6/22/2015,6/26/2015,4,6996.10
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,6/22/2015,6/26/2015,1,.00
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,6/22/2015,6/26/2015,1,1439.10
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,6/22/2015,6/26/2015,2,80.89
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,6/22/2015,6/27/2015,3,3797.00
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,6/22/2015,6/27/2015,1,2690.41
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,6/22/2015,6/27/2015,1,1099.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,6/22/2015,6/27/2015,2,5398.20
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,6/22/2015,6/27/2015,1,549.00
Bowflex Home Gyms,Online Search,CAM37109 dosbigsl3,Web,6/22/2015,6/27/2015,1,549.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,6/22/2015,6/28/2015,1,1099.00
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,6/22/2015,6/28/2015,1,2545.57
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,6/22/2015,6/28/2015,5,1858.04
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,6/22/2015,6/28/2015,1,1439.10
Bowflex Home Gyms,Online Search,CAM32607 dosg2gad2,Web,6/22/2015,6/28/2015,1,1439.10
Bowflex Home Gyms,Online Search,CAM37743 dosbigsl6,Web,6/22/2015,6/28/2015,1,1439.10
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,6/22/2015,6/28/2015,1,1439.10
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,6/29/2015,6/29/2015,2,4198.10
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,6/29/2015,6/29/2015,2,2498.00
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,6/29/2015,6/29/2015,2,1499.00
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,6/29/2015,6/29/2015,1,599.00
Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,6/29/2015,6/29/2015,1,3198.99
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,6/29/2015,6/29/2015,2,2878.20
Bowflex Home Gyms,Electronic - UnSourced,CAM1154 DEGSAWBFG_BFX,Call Center Internal,6/29/2015,6/30/2015,1,2699.09
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,6/29/2015,6/30/2015,2,4298.10
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,6/29/2015,6/30/2015,8,15382.49
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,6/29/2015,6/30/2015,2,3038.10
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,6/29/2015,6/30/2015,3,5577.30
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,6/29/2015,6/30/2015,3,2829.00
Bowflex Home Gyms,Online Search,CAM37434 dosg2gsl29,Web,6/29/2015,6/30/2015,1,1439.10
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,6/29/2015,7/1/2015,1,1499.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,6/29/2015,7/1/2015,4,6596.00
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,6/29/2015,7/1/2015,1,599.00
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,6/29/2015,7/1/2015,1,999.00
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,6/29/2015,7/1/2015,2,2998.00
Bowflex Home Gyms,Online Shopping,CAM32062 dofg2gfeed1,Web,6/29/2015,7/1/2015,1,1499.00
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,6/29/2015,7/1/2015,2,1848.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,6/29/2015,7/2/2015,1,2899.00
Bowflex Home Gyms,Online Search,CAM4167 SAWDOSG2D_BFX,Call Center Internal,6/29/2015,7/2/2015,1,349.00
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,6/29/2015,7/2/2015,1,24.98
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,6/29/2015,7/2/2015,1,24.98
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,6/29/2015,7/3/2015,1,11.99
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,6/29/2015,7/3/2015,7,10798.90
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,6/29/2015,7/3/2015,1,2974.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,6/29/2015,7/3/2015,2,4697.99
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,6/29/2015,7/3/2015,1,1768.99
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,6/29/2015,7/3/2015,3,169.85
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,6/29/2015,7/3/2015,1,1499.00
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,6/29/2015,7/4/2015,1,1499.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,6/29/2015,7/4/2015,3,3993.07
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Call Center Internal,6/29/2015,7/4/2015,1,1499.00
Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,6/29/2015,7/4/2015,1,324.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,6/29/2015,7/4/2015,2,5798.00
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,6/29/2015,7/4/2015,1,1499.00
Bowflex Home Gyms,Online Display,CAM47260 DODCTOGDL1,Web,6/29/2015,7/4/2015,1,1499.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,6/29/2015,7/5/2015,1,2899.00
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,6/29/2015,7/5/2015,1,2899.00
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,7/6/2015,7/6/2015,4,3052.90
Bowflex Home Gyms,Electronic - Short Form,CAM27401 DEFAULTADID,Call Center Internal,7/6/2015,7/6/2015,1,1449.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/6/2015,7/6/2015,3,3447.10
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,7/6/2015,7/6/2015,1,2899.00
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,7/6/2015,7/6/2015,2,3098.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,7/6/2015,7/6/2015,1,1768.99
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,7/6/2015,7/6/2015,4,4846.00
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,7/6/2015,7/6/2015,1,1499.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/6/2015,7/7/2015,11,22124.00
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,7/6/2015,7/7/2015,1,1499.00
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,7/6/2015,7/7/2015,2,1599.00
Bowflex Revolution,Electronic - UnSourced,CAM130 1800BOWFLEX_BTQ,Call Center Internal,7/6/2015,7/7/2015,1,2999.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/6/2015,7/8/2015,7,12434.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,7/6/2015,7/8/2015,1,1499.00
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,7/6/2015,7/8/2015,1,1768.99
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,7/6/2015,7/9/2015,1,2899.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/6/2015,7/9/2015,3,6097.00
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,7/6/2015,7/9/2015,2,.00
Bowflex Home Gyms,Online Search,CAM4189 SAWICAOSGCT_BFX,Call Center Internal,7/6/2015,7/9/2015,1,1499.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,7/6/2015,7/9/2015,3,3547.00
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,7/6/2015,7/9/2015,1,1499.00
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,7/6/2015,7/9/2015,1,1499.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/6/2015,7/10/2015,6,8114.10
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,7/6/2015,7/10/2015,2,2773.42
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,7/6/2015,7/10/2015,1,549.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,7/6/2015,7/10/2015,4,6246.00
Bowflex Home Gyms,Electronic - UnSourced,CAM1154 DEGSAWBFG_BFX,Call Center Internal,7/6/2015,7/11/2015,2,5098.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/6/2015,7/11/2015,6,3966.85
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,7/6/2015,7/11/2015,1,1599.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,7/6/2015,7/11/2015,1,1499.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,7/6/2015,7/12/2015,7,12162.99
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,7/13/2015,7/13/2015,2,4498.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/13/2015,7/13/2015,4,1658.85
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,7/13/2015,7/13/2015,3,4757.20
Bowflex Home Gyms,Online Search,CAM30891 SAWICAOSGCW,Call Center Internal,7/13/2015,7/13/2015,1,.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,7/13/2015,7/13/2015,2,3267.99
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,7/13/2015,7/13/2015,2,4398.00
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,7/13/2015,7/13/2015,2,3267.99
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,7/13/2015,7/13/2015,1,1499.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/13/2015,7/14/2015,12,21458.60
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,7/13/2015,7/14/2015,3,1599.00
Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,7/13/2015,7/14/2015,1,549.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,7/13/2015,7/14/2015,1,2899.00
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,7/13/2015,7/14/2015,1,1499.00
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,7/13/2015,7/14/2015,1,1499.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/13/2015,7/15/2015,4,6876.20
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,7/13/2015,7/15/2015,1,1499.00
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,7/13/2015,7/15/2015,1,1499.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,7/13/2015,7/15/2015,3,5036.98
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,7/13/2015,7/15/2015,1,2899.00
Bowflex Home Gyms,Online Search,CAM37434 dosg2gsl29,Web,7/13/2015,7/15/2015,1,1499.00
Bowflex Revolution,Un-Sourced,CAM40829 1800REVOLUTION,Call Center Internal,7/13/2015,7/15/2015,1,2899.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/13/2015,7/16/2015,3,5697.00
Bowflex Home Gyms,Online Shopping,CAM32080 SAWDOFG2G,Call Center Internal,7/13/2015,7/16/2015,1,1499.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,7/13/2015,7/16/2015,1,1499.00
Bowflex Home Gyms,Online Shopping,CAM32062 dofg2gfeed1,Web,7/13/2015,7/16/2015,1,3198.99
Bowflex Home Gyms,Online Search,CAM37743 dosbigsl6,Web,7/13/2015,7/16/2015,1,3189.34
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,7/13/2015,7/16/2015,1,1499.00
Bowflex Revolution,Un-Sourced,CAM40829 1800REVOLUTION,Call Center Internal,7/13/2015,7/16/2015,1,2899.00
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,7/13/2015,7/17/2015,3,139.85
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/13/2015,7/17/2015,4,4766.00
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,7/13/2015,7/17/2015,1,349.00
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,7/13/2015,7/17/2015,1,1499.00
Bowflex Home Gyms,Online Search,CAM37434 dosg2gsl29,Web,7/13/2015,7/17/2015,1,2899.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/13/2015,7/18/2015,6,6964.00
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,7/13/2015,7/18/2015,2,6097.99
Bowflex Revolution,Un-Sourced,CAM40829 1800REVOLUTION,Call Center Internal,7/13/2015,7/18/2015,1,2899.00
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,7/13/2015,7/19/2015,2,5898.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/13/2015,7/19/2015,4,7036.00
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,7/13/2015,7/19/2015,1,1499.00
Bowflex Home Gyms,Online Search,CAM37434 dosg2gsl29,Web,7/13/2015,7/19/2015,1,1499.00
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,7/13/2015,7/19/2015,2,2998.00
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,7/20/2015,7/20/2015,1,24.95
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/20/2015,7/20/2015,1,1719.00
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,7/20/2015,7/20/2015,1,1499.00
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,7/20/2015,7/21/2015,2,3698.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/20/2015,7/21/2015,5,9295.00
Bowflex Home Gyms,Online Search,CAM30796 SAWDOSG2G,Call Center Internal,7/20/2015,7/21/2015,1,.00
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,7/20/2015,7/21/2015,3,3258.20
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,7/20/2015,7/21/2015,1,313.24
Bowflex Home Gyms,Online Search,CAM39211 dosbigsl12,Web,7/20/2015,7/21/2015,1,2899.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/20/2015,7/22/2015,8,13642.00
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,7/20/2015,7/22/2015,1,1599.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,7/20/2015,7/22/2015,3,3067.90
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,7/20/2015,7/22/2015,1,1499.00
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,7/20/2015,7/22/2015,6,4931.70
Bowflex Home Gyms,Online Search,CAM37117 dosg2gsl27,Web,7/20/2015,7/22/2015,1,1499.00
Bowflex Home Gyms,Electronic - UnSourced,CAM25756 DEGSAWBFG,Call Center Internal,7/20/2015,7/23/2015,2,2998.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/20/2015,7/23/2015,9,15087.00
Bowflex Home Gyms,Electronic - Short Form,CAM5676 SAWWEBBF,Call Center Internal,7/20/2015,7/23/2015,2,4218.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,7/20/2015,7/23/2015,1,1499.00
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,7/20/2015,7/23/2015,2,4298.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/20/2015,7/24/2015,8,14012.00
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,7/20/2015,7/24/2015,1,349.00
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,7/20/2015,7/24/2015,2,3267.99
Bowflex Home Gyms,Online Search,CAM30755 dosg2gsl1,Web,7/20/2015,7/24/2015,1,1499.00
Bowflex Home Gyms,Online Search,CAM31080 dosg2ggl1bf,Web,7/20/2015,7/24/2015,2,2045.00
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,7/20/2015,7/24/2015,1,2899.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/20/2015,7/25/2015,6,6066.10
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,7/20/2015,7/25/2015,1,1768.99
Bowflex Home Gyms,Electronic - UnSourced,CAM16616 DEGBFBHG,Web,7/20/2015,7/25/2015,1,1768.99
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,7/20/2015,7/25/2015,2,4667.99
Bowflex Home Gyms,Electronic - UnSourced,CAM32136 deggbhg,Web,7/20/2015,7/25/2015,1,1499.00
Bowflex Home Gyms,Online Search,CAM39440 dosbiggl1bf,Web,7/20/2015,7/25/2015,1,1499.00
Bowflex Home Gyms,Online Display,CAM47260 DODCTOGDL1,Web,7/20/2015,7/25/2015,1,1499.00
Bowflex Home Gyms,Electronic - UnSourced,CAM1154 DEGSAWBFG_BFX,Call Center Internal,7/20/2015,7/26/2015,1,2899.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/20/2015,7/26/2015,5,7415.30
Bowflex Home Gyms,Electronic - UnSourced,CAM28771 degg1siteg,Web,7/20/2015,7/26/2015,2,2998.00
Bowflex Home Gyms,Un-Sourced,CAM28157 SALESFOLLOWUP,Call Center Internal,7/27/2015,7/27/2015,1,1499.00
Bowflex Home Gyms,Un-Sourced,CAM40821 1800BOWFLEX,Call Center Internal,7/27/2015,7/27/2015,3,4697.00
